seller_id,total_vendas
827f8f69dfa529c561901c4f2e0f332f,7424
575df70bde3f9f2b30bf8d2e9910d725,7403
3ab971ce71839580d2ae5b4e40fe8044,7384
082e0bf4cb865a6533b1e8e498cc0255,7351
dbd66278cbfe1aa1000f90a217ca4695,7311
ef990a83bbea832f36ebe81376335aa8,7304
0d85bbda9889ce1f7e63778d24f346eb,7282
afa6714acee029b2dfdf357e5579cc03,7264
fcdd820084f17e9982427971e4e9d47f,7235
b39d7fe263ef469605dbb32608aee0af,7212
b561927807645834b59ef0d16ba55a24,7188
d66c305afaec317ebee552073a674429,7179
822bad9bc42b51213ba522fe87b7ab5d,7150
e3b4998c7a498169dc7bce44e6bb6277,7115
fc906263ca5083d09dce42fe02247800,7102
83deb69e889cf80f82be1dc6d5f2d486,7098
e9c6969d40e6a3d2d0f90013165c2b98,7096
eed78ac17f7f795a19a709745f00cd4e,7092
951e8cef368f09bb3f3d03c00ca4702c,7086
2528744c5ef5d955adc318720a94d2e7,7079
d673a59aac7a70d8b01e6902bf090a11,7078
9add47bf45ce8e8c7db6b9cf670b1e09,7055
0176f73cc1195f367f7b32db1e5b3aa8,7050
f84fa566034f5e8e880a07ec624c56af,7037
0bf0150d5b9d60d9cd2906003332f085,7032
bbad7e518d7af88a0897397ffdca1979,6967
ad420dd0c4f92f8af951ac24b86d0cf5,6961
0cbcee27c791afa0cdcb08587a2013a8,6944
520b493b57809f446cb0a233bb3e25c7,6943
cac4c8e7b1ca6252d8f20b2fc1a2e4af,6935
d566c37fa119d5e66c4e9052e83ee4ea,6933
822166ed1e47908f7cfb49946d03c726,6925
80ceebb4ee9b31afb6c6a916a574a1e2,6922
870d0118f7a9d85960f29ad89d5d989a,6906
9baf5cb77970f539089d09a38bcec5c3,6906
db4350fd57ae30082dec7acbaacc17f9,6838
eb3071b9f0b0ddaa2df5ea130f09f26b,6811
a3f0b55de503387383c7b1de3ad7f678,6788
65febd49fd28ec955651299159b1f527,6730
f181738b150df1f37cb0bd72e705b193,6730
e067ad2c1c0b48758eb1b5228bcf7a68,6728
ee27a8f15b1dded4d213a468ba4eb391,6727
45ba18c210d42734ec52c0c1c574e9ee,6712
9674754b5a0cb32b638cec001178f799,6705
f7496d659ca9fdaf323c0aae84176632,6684
f4c4daa86e30c7e5a553a8d518ac03a5,6672
8b9d6eec4a7eb7d0f9d579ce0b38324d,6657
7e3f87d16fb353f408d467e74fbd8014,6652
1bb2bdb95f4841f1bba2c0d2cd83d3c9,6636
06579cb253ecd5a3a12a9e6eb6bf8f47,6623
099095b050cfe8eb1ddff5317587e96e,6573
6750d71153f00fc58829af2a8ef1bcf1,6568
99a54764c341d5dc80b4a8fac4eba3fb,6552
1fe5540d7c1c37a595fefbacd5570d9e,6541
891071be6ba827b591264c90c2ae8a63,6515
a3dd39f583bc80bd8c5901c95878921e,6511
817245bcc3badd82bbd222e0366951a6,6506
e06f09ec0a4aca210779cf1cfc63cf19,6465
11bfa66332777660bd0640ee84d47006,6463
0ef83d7d83ed97cd2a0049ac8be5f88a,6446
916c9de0b5ad957346eeeb12f332687e,6445
fad44952713764836814be105382aee5,6435
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,6408
d6b664fa0667064c6d76394e7848d790,6404
42b729f859728f5079499127a9c2ef37,6389
04aa0a1c5ce6b222003403a3e11c3cc0,6340
2ff97219cb8622eaf3cd89b7d9c09824,6303
f6122bc84774df1b372bdb3bb88ddb9f,6301
08cdbae123ff67ca4e36d9d641ce0119,6286
3a734b715d333a2588a3d54a0c9b8746,6280
e0878efa0e0b7e5313ac0b43bc04c081,6264
acce39e832338debb07b02385cde5967,6252
232a6014e7b10cba61c6c2b2ea6bb4b0,6251
55d3daac7c404d59e51c2aa2f4dc5a23,6223
beadbee30901a7f61d031b6b686095ad,6208
3f0e48d209018b466fcd3bb4ccfeb520,6183
5b179e9e8cc7ab6fd113a46ca584da81,6159
81f89e42267213cb94da7ddc301651da,6157
8a130737016f838139d31878787a39c9,6148
45213867cefbf2cd4c6177e10216a951,6134
0509040ea3fe50071181bbc359eb7738,6123
f0b47fbbc6dee9aafe415a6e33051b3f,6102
4bf2f4ee540798a61f9636d12cd9cc80,6089
b90e891671cffd9557f33a97dc523645,6054
d379f449f2a3b271bc01c0782020f705,6054
2a7dc43cecabf23403078e2188437d1d,6043
6288c69c4ce638e59925e59193f98b16,6027
c68fb906c8f4b4b946d8386bfa6e5467,6026
d12c926d74ceff0a90a21184466ce161,6002
c35affa65afd250151285c5917fc1c8a,5995
95f83f51203c626648c875dd41874c7f,5993
1a932caad4f9d804097d7f8e615baed1,5970
4d600e08ecbe08258c79e536c5a42fee,5947
4c498c7345e89aebad651544829beca0,5919
5bffbafbb22daf6d3bfc216a46db8708,5915
c9aafcd0621b2207c10e32c649cada4d,5915
8f119a0aee85c0c8fc534629734e94fd,5892
37dd29b36c458d82f74a953c40c43645,5868
99002261c568a84cce14d43fcffb43ea,5866
0ebd97a106433a45a4aebe57c1799778,5865
ec8879960bd2221d5c32f8e12f7da711,5851
c12b92bf1c350f3e6bf88d3596219c86,5835
77e4abfd739aed9c46480f90f81c0eb4,5834
6860153b69cc696d5dcfe1cdaaafcf62,5816
6fc26fe110feebd80a433e1f012a84f9,5794
23a0ffca143a15b9b5bbdb7d552f626a,5781
715bbd5ba4e6b74cb0d2f29eb45058b0,5768
d63c73efd41eb002280e7ec831424edb,5766
1b938a7ec6ac5061a66a3766e0e75f90,5759
ec4608a1f76453166bb312b2968aeaf4,5737
c9a06ece156bb057372c68718ec8909b,5734
fce62094ffe6a4009188ec44e681dfdd,5729
6ec1a01e866584bb679eb9b098345919,5720
602044f2c16190c2c6e45eb35c2e21cb,5702
bd697db56ff8e7c9cd1abeb7f72029b2,5698
e81e1f9c3e762e620f3fb60a51499e16,5678
ce69a8021d18961dd2a40269b7c2c293,5655
888faa8bfb0b159c37de6d898b961c31,5652
1444c08e64d55fb3c25f0f09c07ffcf2,5638
382229d1e840115ffe3dbf5ff460e417,5636
bccf933e006e9b94a6184af782963e77,5600
8bd0f31cf0a614c658f6763bd02dea69,5578
15aac934c58d886785ac1b17953ea898,5564
f76a3b1349b6df1ee875d1f3fa4340f0,5547
968268a686aa05d1f529fb07dff08130,5532
1eade46fba20122dc4aefb379f8c636b,5499
9df5750209b83567ec144eb299d7d634,5494
8931a84a914b3fe9b1ddaa4d704947ca,5488
2d50d6282f8aa2257819a77bfaa0efe0,5487
a369d693961cb93b61ca2cc518872a85,5480
4d0041cdbe51b4617d95c70b19decc74,5467
b17b679f4f5ce2e03ce6968c62648246,5467
238fac594e170b59c6d228f5a4f4f1d9,5439
8cbac7e12637ed9cffa18c7875207478,5438
681fce914360217db47784ae28905a96,5433
c0563dd588b775f2e37747ef6ad6c92c,5429
4da0e408c99d2fdc2126dc9fce518060,5422
fde0cc9ea29c8ccfc0a2c22256a58c71,5422
977f9f63dd360c2a32ece2f93ad6d306,5421
3361277dc30b7cccdb0c286b24219756,5419
3c03b12bab54d8b37d79d914bfdb1aa0,5405
2e3be8a987a30d7544dbbda6861cc14e,5387
f0837c8d71434931d9e38e7b79234797,5353
cb41bfbcbda0aea354a834ab222f9a59,5345
503c1de08ae81a2d86f17951b204db55,5325
b76dba6c951ab00dc4edf0a1aa88037e,5317
13fa2a6c6b9d0f43cb588d7c82117a12,5314
7f2617c58d5d06806987308b45654351,5288
55a5b51f93f2b70ea513f5a047b0262a,5274
e7d5b006eb624f13074497221eb37807,5270
8ab42aa58097fd4668d60cc648225d5f,5262
8ed8ea9a57c862f2c18c2fe41f601d56,5259
2745f798279e0ed033addcc1474776d7,5251
070d165398b553f3b4b851c216b8a358,5246
0c7533c71df861ec58ad7ff999ed0e8d,5241
2199e7fe213c16213bf5d6a7eadc9a5d,5236
b1fecf4da1fa2689bccffa0121953643,5230
f3da5b2ff499efb8d4a6d371d175d7dd,5227
3c4e0452bff7a2a788179488d3d77032,5225
21e83881401b92b49fb09a16d3852291,5209
efcd8d2104f1a05d028af7bad20d974b,5191
723cd880edaacdb998898b67c8f9da30,5181
3f995f07c49d0d55a99d5c54957f7d81,5170
8090490573c6c0aa343a7231ebcb8c86,5165
594f9aaa48e5bf431f011ddc5669b0d5,5153
1ce3ae5a399804d1a87e706f8a813c3e,5152
cd6efc47efaabf134f8bdb654e10b4f1,5134
96804ea39d96eb908e7c3afdb671bb9e,5131
f4aba7c0bca51484c30ab7bdc34bcdd1,5118
157c3e4b42f81ac4a44e8b1ca2fe9876,5108
822b63912576852aea9a8436d72317b7,5097
66dc1b1632bd6a3e508510c5b3492107,5072
c6381d2d013342748761e906d45aff76,5072
bf3c6d2a28b2b5501e6c15448982dcc9,5058
2e13c71026e1a39ba5cc1b86dcb679aa,5049
6a0cbc8af2e8abd1bdfb777943d174c6,5035
7f152321c60a266edc53af1925ef96c1,5020
dd533b429f380718b70ad9922c294bae,5018
0307f7565ff85b299b6e5ef162b1b1a9,5003
14d7985702e72162bbf13b6beb74ab2b,5000
ed4311e67debd72b8610a5347a743087,4998
edf96ef93ed595084bbcbd9224bd2894,4993
8f580d36c1e9d6fbce95283403c7d447,4992
3f3486b61f45078d4f31ee5e43d8c5bb,4988
e70053bf73d1b5863932e53a9fa47496,4962
406822777a0b9eb5c50e442dd4cd3ec5,4958
9646c3513289980f17226a2fc4720dbd,4951
4559697a8f7e637227c2eeaed843baff,4937
244c2f1bff6afe1f2eaf9bfe9b2aed38,4926
e49c26c3edfa46d227d5121a6b6e4d37,4923
3d8fa2f5b647373c8620330c4e077a9f,4922
33ac3e28642ab8bda860a2f693000e78,4915
f2336e113377dd21c744d9c4fc8293a9,4908
c840d3fdbba0790404fdae73d253b253,4882
2addf05f476d0637864454e93ba673d5,4878
f00e21b1e91a79653163b7fd8f293ff1,4878
4c18691b6037662be2df78a765d98ab5,4870
9dda5bbacd45e18d6485fee649205d09,4868
43f8c9950d11ecd03a0304a49e010da6,4854
f9903dd0f812c7e771fcad47b6fff231,4853
643214e62b870443ccbe55ab29a4dccf,4852
56642bcb79900e777d68e91915cb4267,4846
5f5b43b2bffa8656e4bc6efeb13cc649,4841
5f1dc28029d2c244352a68107ec2b542,4832
1fdc574883ef3b33ad41562d93f3a74a,4831
4992e76a42cb3aad7a7047e0d3d7e729,4829
a17f621c590ea0fab3d5d883e1630ec6,4823
e883aa812c37a7413226856f4579fe91,4810
f9eedec3129e8cc6b6429c42d0808c5b,4795
38e679b9e0064cd94c6f035707344dae,4793
272f092de69afedd4d2969440b37f18f,4768
02f5837340d7eb4f653d676c7256523a,4763
eb4df17aed01d918c65f0f8d650900c0,4760
79ed755314cfe6df0daef2c6cd3022cd,4759
13d058e4eeac2ce8217660b2f8a05812,4756
bb5bd94c8f59cc050072d2930c869cac,4738
180c3376aff0e43dd5788709df48a843,4723
a44fb5a447105f8469bdf16bf9159f25,4721
271c58a1d139c45eaf3316107c6d3a3b,4701
318f287a62ab7ac10b703ac37435a231,4699
c731d18cea9bf687ffee82a241c25b11,4696
f7ccf836d21b2fb1de37564105216cc1,4696
6b333a05bf188ef3e1f1662a86bd9855,4682
f97e2b0650c2068227e1d366140eb62f,4665
1b8356dabde1d35e17cef975c3f82730,4664
5b51032eddd242adc84c38acab88f23d,4658
c500367424994318b9e779ff1ae9a330,4657
df560393f3a51e74553ab94004ba5c87,4651
71039d19d4303bf9054d69e9a9236699,4641
d93919c944be9cff128f6c9cb899eacb,4637
5160d23075764e18e07c1f4a87fad743,4623
d5ba419e26d246a0719437cf37d9b46d,4623
6481e96574816ead57975da2c0f6d80d,4571
276677b5d08786d5dce7c2149dcce48b,4567
5bc24d989e71e93c33e50a7782431b0e,4554
5c6d4016c2a288f074fa0848a2b653d2,4544
f021c962aaba8ef6eb527a9c2c8394d1,4534
fb3cfbc8a86f5d7fbb4d36b8df63f60d,4525
8c3b533c63cca56240f94f1e3a6b18ef,4522
9906e7aa42a3c067b7c9a564d01c4320,4504
49067458c68f7701fd334ce326accbe0,4503
432c37c9dfba871172ec162e20118b8c,4498
994f04b3718c2bab35c2adfa8afecd2a,4496
a938325a4b357fd23a6a4d5bb126408e,4492
b8555308bfdb4ca1ed54325a58da9a97,4491
42fa4ee7240e9b8eb4576358ec142ba7,4480
b1ac6ea7895bc3dd6f0f6f4abbdd2821,4471
d57e18d5f73c7ccb7f7339b61166898d,4465
a08692680c77d30a0b4280da5df01c5a,4463
5d3bb11474a06bdc23fb9e89f1164ee0,4448
aae3bfea055532c57fb453ed3ec80b30,4444
2a1348e9addc1af5aaa619b1a3679d6b,4437
e48b04bf1aa1ef711caebeb7aede6180,4426
6bb0724edf0b62fb91ac404873a97241,4416
ae7ab174effdead6c241e547e4ca13f0,4413
6b90f847357d8981edd79a1eb1bf0acb,4405
3bdff180c7e1f6551a643b99c265a120,4384
960945e1a9535cbc0cd6ddd35fbe7ae8,4355
9b1585752613ec342d03bbab9997ec48,4349
974cf2cb8f4b7add98709c30df02fe10,4348
f61c63d13f7cd800549d5acdd390ae72,4347
54c04bdb5ec46762f8f08c7e8f86ed4a,4341
fd386aa7bed2af3c7035c65506c9b4a3,4340
8b2492b7ff4468839593fafeed55bad9,4337
52562a9f449c3dc3d53f5f5b9ed74903,4334
c8b3445d737de6befde0c88ede534a5e,4296
3b872fd4747f01cc56206f2934198618,4290
b335c59ab742f751a85db9c411a86739,4288
f4db9b37944bcb8873e6b456ee190bbf,4279
1838dd9b8977065acf51d95e0053ea7a,4268
3fd1e727ba94cfe122d165e176ce7967,4257
2d2c62bef4c8ba0dd74e0e228e808539,4254
f326006815956455b2859abd58fe7e39,4253
cce6ab8d1682639fe45ab70234f1665f,4249
4677a5437afda5fa7140b927b07be1cc,4248
a0415d9b25ede3c4b1e477e9916ffc03,4248
218f991754f360af9c2daa5e0b8e990c,4243
fdaaf5bfda82b7b80535610c831b8d09,4226
d32e3909cfb714fb2a6cb092c85b9c5f,4220
f35b3c613c4f7b2275f4185d0a3c59ec,4214
ec80e49e69745ab6c14f984bf2149423,4207
1d4587203296c8f4ad134dc286fa6db0,4201
2a167ca73899c85001a837d8fb4962f6,4197
aeb36d67f1414f234d42a29e27cf1f17,4189
bede56095ba33c42038fb85f707b8a42,4184
1771297ac436903d1dd6b0e9279aa505,4175
38874e327ce94d11390b96eb42d61928,4160
5d9dc90a686a8fddacffab6bab5653a3,4131
fec8cd45395b3cb0c2b173d7739706a1,4122
d25aa0aaacb370e912f8cf6efeba38b3,4120
c64a2aec32cc408a8a4c6d7c46017f91,4078
4d232b78ab7ef10393dc3807d827bc0d,4077
430315b7bb4b6e4b3c978f9dfa9b0558,4075
cfd7ddab722b902f7ac5b5f3ba6d723d,4059
b494891378bd8f4560abe576c52deacd,4058
0885aaf116795758dfeb5f1032487bcd,4046
a6fe7de3d16f6149ffe280349a8535a0,4031
f7720c4fa8e3aba4546301ab80ea1f1b,4019
d3f39f05462b79a4562d35893a28f159,4017
a2b5b6105ea5942300631d2e76f4ffe0,4009
3c010235b7345c92f125d14ee232a76b,4006
4c8b8048e33af2bf94f2eb547746a916,3997
cb3dd9ce66268c7a3ca7241ac70ab58c,3982
cac876b37d3abcd6bd76caca30277996,3962
5bc55dbe2f12b6af6d83ed46023e0dc8,3961
cd06602b43d8800bd0afad514919d35c,3960
d93844a9c55ba7ce353388bcf849ea56,3957
5cbbd5a299cab112b7bf23862255e43e,3952
4305fe92735c8a43d154ff6dd2b8d927,3950
9c068d10aca38e85c50202e17b4a7e88,3944
7fc87cc3e89b3d1d5cabdca32f8485aa,3939
bb7a14e229b1c95156719c3d9552eeee,3936
3364a91ec4d56c98e44174de954b94f6,3932
8d79c8a04e42d722a75097ce5cbcf2ef,3910
df56d7b40d437f88407c5f78b63bc328,3881
1d0997ff06b524ce9289ffd75114ecd3,3874
55f7a3319d80f7fdf078b8f03e6725fe,3864
8ff38bc3969e67c36c48343a07090f66,3860
f44b6f775a2b390380e0e30b5c9d3eee,3835
bce6a5ecf98e99fd2a8868b15c51f04b,3832
655220df33262c7e0c4949a147366f94,3828
e89c4adbe7b1d0819dbb636e16461cf1,3818
ffa6adafb71b807dc13159e26431354c,3817
f125f3a310c2e5f822d116147de1e474,3809
cea729054f157f5870bdd321a958d994,3800
cb5df0dcb9e280b1780e9d589889f2c7,3798
f593898ec748b7a8cb81fc04edafd98a,3796
d17f467e4bf608a510c20d82f4ba3b6b,3790
e3d3b3efac954a60d61be70b7e05b49b,3786
ccf8813e5a7d6c84d865cd38bfc2b130,3758
e99e927c81e3f51739c94fcdfca9f10f,3735
f1b93673502375d491780bb49d615dbc,3726
c013e57c075a06e5b5c48ee03c525719,3720
51702dc2a3e106c76dbff722b5bf0726,3715
730937bf88cb151eb2eb849f642fc213,3688
ed46f1eb4a638113deb2a1137b5f22e9,3687
31561f325664a8a7aba4c8d0c3a9b3db,3678
6338ea67c41078a46ad99cc009654956,3658
4200ddf1967c5e41e48db62bc6d4b5ac,3652
ede0c03645598cdfc63ca8237acbe73d,3642
78744a20ee2f80ba64f6804c25def2b8,3636
62c50c1af4dfdc4149d25c5222043d39,3620
244b04680fdbded0acf5aebd9c92b44a,3616
c394e193cda3b4225ff2094d32184849,3612
72bc2cce903c872fe376a8faaa81d237,3609
8a87611c08849ffeeccab52aa798b6c7,3604
585175ec331ea177fa47199e39a6170a,3602
04aba03279157f6d4e0fe8ccaf21963c,3587
f615fe7efbef0f4f08fd3086bc7a3e60,3567
0bb738e4d789e63e2267697c42d35a2d,3564
850913d59ce317156b00f3705f1c3edb,3563
116ccb1a1604bc88e4d234a8c23f33de,3559
373ee4a3a775a733770ca3f790b8b9ac,3532
fec6275253471ace26d209bbaa64cd0f,3525
de0c78824586e9a5f5f04fd84e25df39,3520
fe26f3ecb51a15e6d8335cd92da42562,3520
47efca563408aae19bb7206c2d969ea9,3507
95ec4458365c4d11f452ccf538377619,3497
820cc752a266cdc6c1a1e61dd4583330,3495
bc2ac6b95e1accce9858528ee566c17e,3481
1996942dc085d7773ba77a529b163cd0,3467
dc8798cbf453b7e0f98745e396cc5616,3455
4342d4b2ba6b161468c63a7e7cfce593,3454
82bd0703a4aefd6b599e5bfdaed378fb,3449
c2d70ce2c5d0a2eb75e78668236e6dc8,3441
2156f2671501a81034d7d07f217609d0,3435
1987cd4be10fe09ee50454f9c354d1c6,3427
14a08204d03bb6b6bde8029f801ae0eb,3417
a1474fd46fd3430168f7ec202da39408,3413
b74d1c09cb380e1d03a6f859c6f4224b,3390
dfc475d54e1b6dbeeb7d7d9bdaa63827,3388
6b536a23086fba0d58c08d68814397f6,3384
f08c008c8a8d31417763738a1788a2a8,3381
49e7217cfe4e427191c378ec626d8737,3377
78c99c6dff4eeae5be99bf635ed21e3f,3371
7ff588a03c2aeae4fbd23f9ae64b760d,3369
5b35136197710e16ac5e7b7c2bd4ea85,3349
0725b8c0f3f906e58f70cbe76b7c748c,3336
3504c0cb71d7fa48d967e0e4c94d59d9,3335
5a93f3ab0ef4c84ed5e1b5dbf23978bc,3325
3cfa1358a6caa965278721344c8d76f2,3297
659e8466eb3ff1b0e8740d74fb7bbedd,3292
33576ec5412fb5905d876f12f33bfde6,3285
412a4720f3e9431b4afa1476a1acddbe,3280
7ade73f1b9b4e965f9009a4c3a7e2c15,3272
60562ab00b8054280520d390c8c0045c,3248
8f78f0903005064036736c7173a5c2ed,3231
d9e8c084b68fe958861d8f2c21202e6b,3231
d97df38225e5abadaff1e72cb72b823c,3230
1c40343cc5d18c2d8248ac2f3366de34,3225
7238a95bb63ef7e498389fb863b834a1,3222
729b2d09b2a0bdab221076327f13d050,3222
4c8545742faaf58fafd5fd14d25d75cf,3216
41ab63a91b8b264e8c8780368bf1dd5b,3213
1354d51653f645349064725ed204e85e,3210
a5a1bfcf728ab0e19182959cf0771ee4,3205
f214d28e8d8e3ef068748498ccc2f813,3193
be9a160a9011f627c3e121d076c1ec7b,3183
abbf6046bbdf1028606a5bc7f00c99e7,3181
f805b96fa705ba7995a221f1749dc141,3175
b56906f7fd1696e043f1bcce164c487b,3174
1dc2de47ee26a0a5b12dc14fd6dc0dea,3164
612a743d294c27884fb7b80d2b19ba35,3162
606ce7768feac12c5e8bd58db8b08f0f,3158
56e361f411e38dcef17cdc2a3d99628b,3157
2c4c47cb51acd5ea5db5e0ae0e26542a,3150
d9a84e1403de8da0c3aa531d6d108ba6,3147
07bf9669d84d1f11be443a9dd938f698,3140
e38db885400cd35c71dfd162f2c1dbcf,3137
8f54d64f28a993550aa7943f12572959,3132
e9511df20ccd82658a30c37b7fb343af,3125
5debea795b07621e1f90532e18f96145,3120
9bcdfa7b615b3abb9461d9e3ad9886ae,3114
13074f016982ff2bd6c58ced8682f000,3111
daeb5653dd96c1b11860f72209795012,3109
0e982cff76cc0579f632cea8a0e38c9d,3106
0ffa40d54288e4f3499b8780dd0f144f,3100
53b0300ca793f9834cd69c0678d35ee8,3092
b1204cfda1d4948679db3cfc0d3cb95c,3079
4b0fdb526525f9890eb145bf1534640e,3078
6df688df543f90e9b38f4319e75a9d88,3075
3fac58ce0ad699020c7944d53c41329c,3074
17908cf9b444ee34047cadd5c0f4a516,3073
d3dcf0604eabf0224fbd5948b5e02f69,3068
2a6fbeaa7ab9e5d59a35841a8da71ce4,3059
c8467937e403e76a8ee9f0ab13f6f5ef,3056
e5f9e61ceb5f523cc966e0f34095032f,3056
845e8036c3f7bf62099352f5ed910240,3055
4e06067cc08b3f41d837768d392c3ee3,3026
340636a908b13bbe0f4fb63fbe1d0c03,3022
e908c0f3646e8b60375734a350d95d71,3010
f5f1f2c5f923f36ad79ea1d07185ddc9,2995
6f229cc508fc6915ed5c499efd93baa4,2990
5abb8ea023c77787f2c15da891c8d384,2988
ea6b12bf9ffe2bac34602ec631d97a47,2981
052577151711aec5c744fe12e66db3e1,2971
c5f7feb04a6a1fb3596322bfc3cf1917,2963
323ce52b5b81df2cd804b017b7f09aa7,2955
8fe8786ee000001ab51d030dfd4a7bf1,2946
ffdd9f82b9a447f6f8d4b91554cc7dd3,2946
8ca1551acf9832a4cf467bbbac15851f,2945
bc302730ea8cf49b5c74f579febb5bbf,2935
8bdd8e3fd58bafa48af76b2c5fd71974,2933
013900e863eace745d3ec7614cab5b1a,2928
ffc470761de7d0232558ba5e786e57b7,2925
6bbcb8924baf70b7fe2fe2097e8cd407,2920
1b8b75e227c9a9c100d0c210fb6176ce,2907
15cd6eefe58588619aaed41dfa6621b1,2906
4978a02ea9c8be7a9b5480680f40334e,2899
fe49ee029e61e789a1f3a5525f57ba8d,2897
9a84ba99f5367fdbd4598363496f1ea2,2895
343e716476e3748b069f980efbaa294e,2891
1dfe5347016252a7884b694d4f10f5c4,2887
0ed6ce5d87fd9c69eaacaeb778d67235,2886
3d39fbf22a665714baf62fae36029e23,2875
491a5ada3aa1678414e990262c4bbdc1,2874
2f09f7d37a97956d11cc1a7cadd5262b,2873
53d00c40e32aeb924a84ce72b1af869d,2871
4e5725ba188db8252977a4f0227bd462,2867
f5f2ab9bdb6b30c14c61be68c5ed37da,2867
091065b789659bc3cd9af9cb3a6253ff,2864
f1c1ac3f3efc07e659c035008e615e66,2864
4e8dacf3d38f281ae26c3e0321d92d88,2862
1ca4bdb0cd7fc48e949bac066188ed26,2860
8603f0038fe0e52fedd3382d266723de,2845
cf2384dd2f1dddea3f838efed0945e65,2844
fb89df7f89fd1b8f03fa2acca1ba7364,2840
f41ce2e25237f9092cd8e6e7516c7a2f,2833
458d868c9642f55f18f04e951a3fdde6,2823
7f7b8245c336066a1f9933c359f11d77,2821
f3c38ab652836d21de61fb8314b69182,2818
6989574bd97d9773f10d232b6c07da59,2799
7fdb0720c8d7c9075538b365dc8c3a22,2791
d354c38a7182125a748cb10474fe963b,2788
1b7e5006cb25dd23ce8686691013b121,2786
5b33b527da3c5b969cc99dc435cad09a,2785
5b581417df4480f632484ba681e53944,2781
3481aa57cd91f9f9d3fa1fa12d9a3bf7,2779
3586b8580d9c917874e053a1bb37b5ff,2779
df91910b6a03bb2e3358fa6a35e32f6f,2770
91f0eec23d4a61d7d7caeefa3f0ad1ca,2765
973f21788dfab357250f69a8dcb7ddee,2762
7b8e8ec35bad4b0ef7e3963650b0a87b,2761
9449f25aeaf531019b76999ea49a6949,2761
0015a82c2db000af6aaaf3ae2ecb0532,2748
d1ef48b38baca7e831711c4a0aeb398f,2741
d3674f271c91f824f82d24d92011f669,2738
d06d019f72a04e5497a0b64190af170c,2737
b8114f2f589a6804810f04f99b36b498,2730
5eeb9c756d9780b96283e5a2ac6da334,2721
02dcd3e8e25bee036e32512bcf175493,2718
6aa3928696eab49a19a466e665a649fd,2712
3a4127e1ba7208ea37044c5092aae170,2706
adcf50477d6a1f5d91bb9d54c4903cb5,2705
77a515caa36327151d1cc6c32a9f00e1,2691
65b081a070633e057c462abdd6fb9dd8,2689
7139dc5186aa238b006e066d8fbab2e4,2689
ed859002ad59dbf8cf3602696a6c3000,2689
b83cedfb587e7911540e3f576d6917ce,2687
1782ce2db72c3dda627d5e7c898104e1,2680
120476eb7a04c149d14772edaf5d9bf2,2679
cfe94489ddd337d1e29e12f2a7205d10,2675
54583ab379489add547fe47b628db589,2665
e63e8bfa530fb16910dd6956e592bb81,2661
d4e12e7884759a14fa0f5f896c791cae,2660
1660ad786c27fd935378b6192a90b417,2654
5e105f5c9f63f5f1fd75d6cb942e55b1,2650
df0f42bc4c2142eacf0eaf2cffd0cfbb,2647
acadd4d36859671cb635527c6c977533,2646
002100f778ceb8431b7a1020ff7ab48f,2644
75fbb52eda0cbc24f479d3b2fbfa8d3e,2639
fa74b2f3287d296e9fbd2cc80f2d1cf1,2635
76833248bbc0e65a0293ec62023e4396,2631
bf100ecb7997df312b285358fb32f92c,2624
41b86b552e54e3a7009596125aa8b167,2623
8a2d12a90e92f012ce5226fc6592b653,2623
93b9a99027bd8bd6af682aff18dd19bf,2614
cd843d4cf8ef32827de0396605163ba3,2612
e24d3429d294b2eb200b064ebb035879,2612
5b85809efd0d0e4dea1a9544e1280ed9,2610
5bf397d04035b5f45cc41e82ec106803,2610
a67780aba9dd436e7ac0aa1f889e73ec,2599
bf84056e679dbe9c69929847a40e338f,2595
e5475dcab1e07b63d7f6e902d8f5eda8,2593
093805f8f2aeb63881444571e1f48f30,2590
3a1a1fec38dd360f15fc912e821e169d,2590
3d2531eccfbde1d7c8db7a3a12fb267a,2580
e6a69c4a27dfdd98ffe5aa757ad744bc,2570
2709af9587499e95e803a6498a5a56e9,2564
165b1235e9e9942cb5fae67103576fb0,2560
d5b9a084373da994a6e37f732169a853,2554
2ff6b7bff164ef05590a52734e1296da,2553
094ced053e257ae8cae57205592d6712,2552
5ab05b6d86d417796c69ffd6774ec832,2550
9b00ed88b7fdb95d6ff76e27c1b52d16,2537
d6ab728cf30867cf3f1a2e216ae2f9b7,2530
a36b125ac6d5fdbc7f50de85c9157bdc,2526
f8201cab383e484733266d1906e2fdfa,2518
25cf099de44674fde97473224f9d59ab,2516
2be17df1c49978426251562096c3cc09,2508
0417b067eeab773d2f7061a726dc477f,2503
30c7f28fd3a5897b2c82d152bb760c17,2503
c679fb69a36e1d8349e8c50a217b4d58,2503
1b1ae47a313a825a7ccceb8e2e30fa9d,2492
4391ea5c5990502176a1dcda44a2373d,2484
5075aaa8404020ae6aa8bf4792099b41,2483
3bfba5a77604f6dfae7e6dd7aaf65821,2478
1976a05ecf2996d6ffb7b5430e635fe7,2472
87d30a6a0cbf89356e49324971ab1d24,2464
55bb6fe5bebe5012e2d7d9928e1128ff,2458
4a1f694197d05fe70026b016a7316b41,2454
b43d8b707f887a30f4675391098354a0,2449
3e8bd881d92466e63ba9e3e809cd3c50,2448
c8417879a15366a17c30af34c798c332,2440
d2e753bb80b7d4faa77483ed00edc8ca,2432
